state,district,district_latitude,district_longitude,scene_id,acquisition_datetime,platform,instrument,orbit_state,instrument_mode,polarization,resolution,timeliness,bbox,asset_keys,asset_urls,collection,source
Andaman and Nicobar,Andaman Islands,13.2277144,92.9394925,S1A_IW_GRDH_1SDV_20241231T120159_20241231T120224_057236_070A4C_DE83_COG,2024-12-31T12:01:59.613184Z,sentinel-1a,sar,ascending,IW,,,,"[91.125679, 12.581435, 93.711456, 14.535439]","vh,vv,Product,thumbnail,safe_manifest,schema-noise-vh,schema-noise-vv,schema-product-vh,schema-product-vv,schema-calibration-vh,schema-calibration-vv",s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/31/S1A_IW_GRDH_1SDV_20241231T120159_20241231T120224_057236_070A4C_DE83_COG.SAFE/measurement/s1a-iw-grd-vh-20241231t120159-20241231t120224-057236-070a4c-002-cog.tiff | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/31/S1A_IW_GRDH_1SDV_20241231T120159_20241231T120224_057236_070A4C_DE83_COG.SAFE/measurement/s1a-iw-grd-vv-20241231t120159-20241231t120224-057236-070a4c-001-cog.tiff | https://download.dataspace.copernicus.eu/odata/v1/Products(a399b47e-a297-40a8-b73d-ef9ba4af4f83)/$value | https://datahub.creodias.eu/odata/v1/Assets(f121b4b9-660f-474a-850f-8900aa3588c1)/$value | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/31/S1A_IW_GRDH_1SDV_20241231T120159_20241231T120224_057236_070A4C_DE83_COG.SAFE/manifest.safe | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/31/S1A_IW_GRDH_1SDV_20241231T120159_20241231T120224_057236_070A4C_DE83_COG.SAFE/annotation/calibration/noise-s1a-iw-grd-vh-20241231t120159-20241231t120224-057236-070a4c-002-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/31/S1A_IW_GRDH_1SDV_20241231T120159_20241231T120224_057236_070A4C_DE83_COG.SAFE/annotation/calibration/noise-s1a-iw-grd-vv-20241231t120159-20241231t120224-057236-070a4c-001-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/31/S1A_IW_GRDH_1SDV_20241231T120159_20241231T120224_057236_070A4C_DE83_COG.SAFE/annotation/s1a-iw-grd-vh-20241231t120159-20241231t120224-057236-070a4c-002-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/31/S1A_IW_GRDH_1SDV_20241231T120159_20241231T120224_057236_070A4C_DE83_COG.SAFE/annotation/s1a-iw-grd-vv-20241231t120159-20241231t120224-057236-070a4c-001-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/31/S1A_IW_GRDH_1SDV_20241231T120159_20241231T120224_057236_070A4C_DE83_COG.SAFE/annotation/calibration/calibration-s1a-iw-grd-vh-20241231t120159-20241231t120224-057236-070a4c-002-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/31/S1A_IW_GRDH_1SDV_20241231T120159_20241231T120224_057236_070A4C_DE83_COG.SAFE/annotation/calibration/calibration-s1a-iw-grd-vv-20241231t120159-20241231t120224-057236-070a4c-001-cog.xml,sentinel-1-grd,Copernicus Data Space STAC
Andaman and Nicobar,Andaman Islands,13.2277144,92.9394925,S1A_IW_GRDH_1SDV_20241219T120200_20241219T120225_057061_070365_EA3E_COG,2024-12-19T12:02:00.429039Z,sentinel-1a,sar,ascending,IW,,,,"[91.12619, 12.581499, 93.712006, 14.535194]","vh,vv,Product,thumbnail,safe_manifest,schema-noise-vh,schema-noise-vv,schema-product-vh,schema-product-vv,schema-calibration-vh,schema-calibration-vv",s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/19/S1A_IW_GRDH_1SDV_20241219T120200_20241219T120225_057061_070365_EA3E_COG.SAFE/measurement/s1a-iw-grd-vh-20241219t120200-20241219t120225-057061-070365-002-cog.tiff | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/19/S1A_IW_GRDH_1SDV_20241219T120200_20241219T120225_057061_070365_EA3E_COG.SAFE/measurement/s1a-iw-grd-vv-20241219t120200-20241219t120225-057061-070365-001-cog.tiff | https://download.dataspace.copernicus.eu/odata/v1/Products(fd7073ba-5404-43e8-a239-30f9d43de7ba)/$value | https://datahub.creodias.eu/odata/v1/Assets(91f889cb-b459-42fc-bce3-9025ea54f6af)/$value | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/19/S1A_IW_GRDH_1SDV_20241219T120200_20241219T120225_057061_070365_EA3E_COG.SAFE/manifest.safe | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/19/S1A_IW_GRDH_1SDV_20241219T120200_20241219T120225_057061_070365_EA3E_COG.SAFE/annotation/calibration/noise-s1a-iw-grd-vh-20241219t120200-20241219t120225-057061-070365-002-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/19/S1A_IW_GRDH_1SDV_20241219T120200_20241219T120225_057061_070365_EA3E_COG.SAFE/annotation/calibration/noise-s1a-iw-grd-vv-20241219t120200-20241219t120225-057061-070365-001-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/19/S1A_IW_GRDH_1SDV_20241219T120200_20241219T120225_057061_070365_EA3E_COG.SAFE/annotation/s1a-iw-grd-vh-20241219t120200-20241219t120225-057061-070365-002-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/19/S1A_IW_GRDH_1SDV_20241219T120200_20241219T120225_057061_070365_EA3E_COG.SAFE/annotation/s1a-iw-grd-vv-20241219t120200-20241219t120225-057061-070365-001-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/19/S1A_IW_GRDH_1SDV_20241219T120200_20241219T120225_057061_070365_EA3E_COG.SAFE/annotation/calibration/calibration-s1a-iw-grd-vh-20241219t120200-20241219t120225-057061-070365-002-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/19/S1A_IW_GRDH_1SDV_20241219T120200_20241219T120225_057061_070365_EA3E_COG.SAFE/annotation/calibration/calibration-s1a-iw-grd-vv-20241219t120200-20241219t120225-057061-070365-001-cog.xml,sentinel-1-grd,Copernicus Data Space STAC
Andaman and Nicobar,Andaman Islands,13.2277144,92.9394925,S1A_IW_GRDH_1SDV_20241207T120201_20241207T120226_056886_06FC62_B538_COG,2024-12-07T12:02:01.642379Z,sentinel-1a,sar,ascending,IW,,,,"[91.125839, 12.58154, 93.711632, 14.535082]","vh,vv,Product,thumbnail,safe_manifest,schema-noise-vh,schema-noise-vv,schema-product-vh,schema-product-vv,schema-calibration-vh,schema-calibration-vv",s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/07/S1A_IW_GRDH_1SDV_20241207T120201_20241207T120226_056886_06FC62_B538_COG.SAFE/measurement/s1a-iw-grd-vh-20241207t120201-20241207t120226-056886-06fc62-002-cog.tiff | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/07/S1A_IW_GRDH_1SDV_20241207T120201_20241207T120226_056886_06FC62_B538_COG.SAFE/measurement/s1a-iw-grd-vv-20241207t120201-20241207t120226-056886-06fc62-001-cog.tiff | https://download.dataspace.copernicus.eu/odata/v1/Products(2b5d683e-7267-46f9-9892-cbf2bc857161)/$value | https://datahub.creodias.eu/odata/v1/Assets(68b96d77-a476-4a9d-83fb-3c365e5c0997)/$value | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/07/S1A_IW_GRDH_1SDV_20241207T120201_20241207T120226_056886_06FC62_B538_COG.SAFE/manifest.safe | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/07/S1A_IW_GRDH_1SDV_20241207T120201_20241207T120226_056886_06FC62_B538_COG.SAFE/annotation/calibration/noise-s1a-iw-grd-vh-20241207t120201-20241207t120226-056886-06fc62-002-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/07/S1A_IW_GRDH_1SDV_20241207T120201_20241207T120226_056886_06FC62_B538_COG.SAFE/annotation/calibration/noise-s1a-iw-grd-vv-20241207t120201-20241207t120226-056886-06fc62-001-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/07/S1A_IW_GRDH_1SDV_20241207T120201_20241207T120226_056886_06FC62_B538_COG.SAFE/annotation/s1a-iw-grd-vh-20241207t120201-20241207t120226-056886-06fc62-002-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/07/S1A_IW_GRDH_1SDV_20241207T120201_20241207T120226_056886_06FC62_B538_COG.SAFE/annotation/s1a-iw-grd-vv-20241207t120201-20241207t120226-056886-06fc62-001-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/07/S1A_IW_GRDH_1SDV_20241207T120201_20241207T120226_056886_06FC62_B538_COG.SAFE/annotation/calibration/calibration-s1a-iw-grd-vh-20241207t120201-20241207t120226-056886-06fc62-002-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/07/S1A_IW_GRDH_1SDV_20241207T120201_20241207T120226_056886_06FC62_B538_COG.SAFE/annotation/calibration/calibration-s1a-iw-grd-vv-20241207t120201-20241207t120226-056886-06fc62-001-cog.xml,sentinel-1-grd,Copernicus Data Space STAC
Andaman and Nicobar,Andaman Islands,13.2277144,92.9394925,S1A_IW_GRDH_1SDV_20241207T120201_20241207T120226_056886_06FC62_2887_COG,2024-12-07T12:02:01.642379Z,sentinel-1a,sar,ascending,IW,,,,"[91.125839, 12.58154, 93.711632, 14.535082]","vh,vv,Product,thumbnail,safe_manifest,schema-noise-vh,schema-noise-vv,schema-product-vh,schema-product-vv,schema-calibration-vh,schema-calibration-vv",s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/07/S1A_IW_GRDH_1SDV_20241207T120201_20241207T120226_056886_06FC62_2887_COG.SAFE/measurement/s1a-iw-grd-vh-20241207t120201-20241207t120226-056886-06fc62-002-cog.tiff | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/07/S1A_IW_GRDH_1SDV_20241207T120201_20241207T120226_056886_06FC62_2887_COG.SAFE/measurement/s1a-iw-grd-vv-20241207t120201-20241207t120226-056886-06fc62-001-cog.tiff | https://download.dataspace.copernicus.eu/odata/v1/Products(97875dca-c2f6-4d9e-83fc-8fb4691d34c7)/$value | https://datahub.creodias.eu/odata/v1/Assets(a3db389f-3946-4e7d-bf06-8687f4ae7653)/$value | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/07/S1A_IW_GRDH_1SDV_20241207T120201_20241207T120226_056886_06FC62_2887_COG.SAFE/manifest.safe | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/07/S1A_IW_GRDH_1SDV_20241207T120201_20241207T120226_056886_06FC62_2887_COG.SAFE/annotation/calibration/noise-s1a-iw-grd-vh-20241207t120201-20241207t120226-056886-06fc62-002-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/07/S1A_IW_GRDH_1SDV_20241207T120201_20241207T120226_056886_06FC62_2887_COG.SAFE/annotation/calibration/noise-s1a-iw-grd-vv-20241207t120201-20241207t120226-056886-06fc62-001-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/07/S1A_IW_GRDH_1SDV_20241207T120201_20241207T120226_056886_06FC62_2887_COG.SAFE/annotation/s1a-iw-grd-vh-20241207t120201-20241207t120226-056886-06fc62-002-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/07/S1A_IW_GRDH_1SDV_20241207T120201_20241207T120226_056886_06FC62_2887_COG.SAFE/annotation/s1a-iw-grd-vv-20241207t120201-20241207t120226-056886-06fc62-001-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/07/S1A_IW_GRDH_1SDV_20241207T120201_20241207T120226_056886_06FC62_2887_COG.SAFE/annotation/calibration/calibration-s1a-iw-grd-vh-20241207t120201-20241207t120226-056886-06fc62-002-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/07/S1A_IW_GRDH_1SDV_20241207T120201_20241207T120226_056886_06FC62_2887_COG.SAFE/annotation/calibration/calibration-s1a-iw-grd-vv-20241207t120201-20241207t120226-056886-06fc62-001-cog.xml,sentinel-1-grd,Copernicus Data Space STAC
Andaman and Nicobar,Andaman Islands,13.2277144,92.9394925,S1A_IW_GRDH_1SDV_20241125T120202_20241125T120227_056711_06F584_FA0E_COG,2024-11-25T12:02:02.681257Z,sentinel-1a,sar,ascending,IW,,,,"[91.1259, 12.581618, 93.711746, 14.535867]","vh,vv,Product,thumbnail,safe_manifest,schema-noise-vh,schema-noise-vv,schema-product-vh,schema-product-vv,schema-calibration-vh,schema-calibration-vv",s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/11/25/S1A_IW_GRDH_1SDV_20241125T120202_20241125T120227_056711_06F584_FA0E_COG.SAFE/measurement/s1a-iw-grd-vh-20241125t120202-20241125t120227-056711-06f584-002-cog.tiff | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/11/25/S1A_IW_GRDH_1SDV_20241125T120202_20241125T120227_056711_06F584_FA0E_COG.SAFE/measurement/s1a-iw-grd-vv-20241125t120202-20241125t120227-056711-06f584-001-cog.tiff | https://download.dataspace.copernicus.eu/odata/v1/Products(fe5c36be-71ea-4166-9aa8-bb966c523a06)/$value | https://datahub.creodias.eu/odata/v1/Assets(59f9c249-e4a5-4670-bcb1-29271d37b616)/$value | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/11/25/S1A_IW_GRDH_1SDV_20241125T120202_20241125T120227_056711_06F584_FA0E_COG.SAFE/manifest.safe | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/11/25/S1A_IW_GRDH_1SDV_20241125T120202_20241125T120227_056711_06F584_FA0E_COG.SAFE/annotation/calibration/noise-s1a-iw-grd-vh-20241125t120202-20241125t120227-056711-06f584-002-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/11/25/S1A_IW_GRDH_1SDV_20241125T120202_20241125T120227_056711_06F584_FA0E_COG.SAFE/annotation/calibration/noise-s1a-iw-grd-vv-20241125t120202-20241125t120227-056711-06f584-001-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/11/25/S1A_IW_GRDH_1SDV_20241125T120202_20241125T120227_056711_06F584_FA0E_COG.SAFE/annotation/s1a-iw-grd-vh-20241125t120202-20241125t120227-056711-06f584-002-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/11/25/S1A_IW_GRDH_1SDV_20241125T120202_20241125T120227_056711_06F584_FA0E_COG.SAFE/annotation/s1a-iw-grd-vv-20241125t120202-20241125t120227-056711-06f584-001-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/11/25/S1A_IW_GRDH_1SDV_20241125T120202_20241125T120227_056711_06F584_FA0E_COG.SAFE/annotation/calibration/calibration-s1a-iw-grd-vh-20241125t120202-20241125t120227-056711-06f584-002-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/11/25/S1A_IW_GRDH_1SDV_20241125T120202_20241125T120227_056711_06F584_FA0E_COG.SAFE/annotation/calibration/calibration-s1a-iw-grd-vv-20241125t120202-20241125t120227-056711-06f584-001-cog.xml,sentinel-1-grd,Copernicus Data Space STAC
Andaman and Nicobar,Nicobar Islands,7.0000167,93.8110528,S1A_IW_GRDH_1SDV_20241231T120015_20241231T120044_057236_070A4C_FDC0_COG,2024-12-31T12:00:15.608316Z,sentinel-1a,sar,ascending,IW,,,,"[92.3694, 6.290237, 94.959244, 8.496976]","vh,vv,Product,thumbnail,safe_manifest,schema-noise-vh,schema-noise-vv,schema-product-vh,schema-product-vv,schema-calibration-vh,schema-calibration-vv",s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/31/S1A_IW_GRDH_1SDV_20241231T120015_20241231T120044_057236_070A4C_FDC0_COG.SAFE/measurement/s1a-iw-grd-vh-20241231t120015-20241231t120044-057236-070a4c-002-cog.tiff | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/31/S1A_IW_GRDH_1SDV_20241231T120015_20241231T120044_057236_070A4C_FDC0_COG.SAFE/measurement/s1a-iw-grd-vv-20241231t120015-20241231t120044-057236-070a4c-001-cog.tiff | https://download.dataspace.copernicus.eu/odata/v1/Products(1000743d-e18b-4ef5-afa9-c5f616c19ab2)/$value | https://datahub.creodias.eu/odata/v1/Assets(d335d0e0-18e9-48e9-b405-cb9878d11ef6)/$value | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/31/S1A_IW_GRDH_1SDV_20241231T120015_20241231T120044_057236_070A4C_FDC0_COG.SAFE/manifest.safe | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/31/S1A_IW_GRDH_1SDV_20241231T120015_20241231T120044_057236_070A4C_FDC0_COG.SAFE/annotation/calibration/noise-s1a-iw-grd-vh-20241231t120015-20241231t120044-057236-070a4c-002-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/31/S1A_IW_GRDH_1SDV_20241231T120015_20241231T120044_057236_070A4C_FDC0_COG.SAFE/annotation/calibration/noise-s1a-iw-grd-vv-20241231t120015-20241231t120044-057236-070a4c-001-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/31/S1A_IW_GRDH_1SDV_20241231T120015_20241231T120044_057236_070A4C_FDC0_COG.SAFE/annotation/s1a-iw-grd-vh-20241231t120015-20241231t120044-057236-070a4c-002-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/31/S1A_IW_GRDH_1SDV_20241231T120015_20241231T120044_057236_070A4C_FDC0_COG.SAFE/annotation/s1a-iw-grd-vv-20241231t120015-20241231t120044-057236-070a4c-001-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/31/S1A_IW_GRDH_1SDV_20241231T120015_20241231T120044_057236_070A4C_FDC0_COG.SAFE/annotation/calibration/calibration-s1a-iw-grd-vh-20241231t120015-20241231t120044-057236-070a4c-002-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/31/S1A_IW_GRDH_1SDV_20241231T120015_20241231T120044_057236_070A4C_FDC0_COG.SAFE/annotation/calibration/calibration-s1a-iw-grd-vv-20241231t120015-20241231t120044-057236-070a4c-001-cog.xml,sentinel-1-grd,Copernicus Data Space STAC
Andaman and Nicobar,Nicobar Islands,7.0000167,93.8110528,S1A_IW_GRDH_1SDV_20241219T120016_20241219T120045_057061_070365_713E_COG,2024-12-19T12:00:16.428467Z,sentinel-1a,sar,ascending,IW,,,,"[92.369949, 6.290586, 94.959763, 8.497087]","vh,vv,Product,thumbnail,safe_manifest,schema-noise-vh,schema-noise-vv,schema-product-vh,schema-product-vv,schema-calibration-vh,schema-calibration-vv",s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/19/S1A_IW_GRDH_1SDV_20241219T120016_20241219T120045_057061_070365_713E_COG.SAFE/measurement/s1a-iw-grd-vh-20241219t120016-20241219t120045-057061-070365-002-cog.tiff | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/19/S1A_IW_GRDH_1SDV_20241219T120016_20241219T120045_057061_070365_713E_COG.SAFE/measurement/s1a-iw-grd-vv-20241219t120016-20241219t120045-057061-070365-001-cog.tiff | https://download.dataspace.copernicus.eu/odata/v1/Products(75ac4ea1-7b6d-4e88-8ebe-edd28f0c0d5b)/$value | https://datahub.creodias.eu/odata/v1/Assets(8696fae6-0be8-46a4-939d-96a5fd18a5fa)/$value | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/19/S1A_IW_GRDH_1SDV_20241219T120016_20241219T120045_057061_070365_713E_COG.SAFE/manifest.safe | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/19/S1A_IW_GRDH_1SDV_20241219T120016_20241219T120045_057061_070365_713E_COG.SAFE/annotation/calibration/noise-s1a-iw-grd-vh-20241219t120016-20241219t120045-057061-070365-002-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/19/S1A_IW_GRDH_1SDV_20241219T120016_20241219T120045_057061_070365_713E_COG.SAFE/annotation/calibration/noise-s1a-iw-grd-vv-20241219t120016-20241219t120045-057061-070365-001-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/19/S1A_IW_GRDH_1SDV_20241219T120016_20241219T120045_057061_070365_713E_COG.SAFE/annotation/s1a-iw-grd-vh-20241219t120016-20241219t120045-057061-070365-002-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/19/S1A_IW_GRDH_1SDV_20241219T120016_20241219T120045_057061_070365_713E_COG.SAFE/annotation/s1a-iw-grd-vv-20241219t120016-20241219t120045-057061-070365-001-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/19/S1A_IW_GRDH_1SDV_20241219T120016_20241219T120045_057061_070365_713E_COG.SAFE/annotation/calibration/calibration-s1a-iw-grd-vh-20241219t120016-20241219t120045-057061-070365-002-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/19/S1A_IW_GRDH_1SDV_20241219T120016_20241219T120045_057061_070365_713E_COG.SAFE/annotation/calibration/calibration-s1a-iw-grd-vv-20241219t120016-20241219t120045-057061-070365-001-cog.xml,sentinel-1-grd,Copernicus Data Space STAC
Andaman and Nicobar,Nicobar Islands,7.0000167,93.8110528,S1A_IW_GRDH_1SDV_20241207T120017_20241207T120046_056886_06FC62_66A0_COG,2024-12-07T12:00:17.631566Z,sentinel-1a,sar,ascending,IW,,,,"[92.369637, 6.290004, 94.959587, 8.497162]","vh,vv,Product,thumbnail,safe_manifest,schema-noise-vh,schema-noise-vv,schema-product-vh,schema-product-vv,schema-calibration-vh,schema-calibration-vv",s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/07/S1A_IW_GRDH_1SDV_20241207T120017_20241207T120046_056886_06FC62_66A0_COG.SAFE/measurement/s1a-iw-grd-vh-20241207t120017-20241207t120046-056886-06fc62-002-cog.tiff | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/07/S1A_IW_GRDH_1SDV_20241207T120017_20241207T120046_056886_06FC62_66A0_COG.SAFE/measurement/s1a-iw-grd-vv-20241207t120017-20241207t120046-056886-06fc62-001-cog.tiff | https://download.dataspace.copernicus.eu/odata/v1/Products(46c09cbe-f92c-4de9-b2fe-8aea8cea8adf)/$value | https://datahub.creodias.eu/odata/v1/Assets(68705962-d5fc-4751-a075-1b25fa83391a)/$value | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/07/S1A_IW_GRDH_1SDV_20241207T120017_20241207T120046_056886_06FC62_66A0_COG.SAFE/manifest.safe | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/07/S1A_IW_GRDH_1SDV_20241207T120017_20241207T120046_056886_06FC62_66A0_COG.SAFE/annotation/calibration/noise-s1a-iw-grd-vh-20241207t120017-20241207t120046-056886-06fc62-002-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/07/S1A_IW_GRDH_1SDV_20241207T120017_20241207T120046_056886_06FC62_66A0_COG.SAFE/annotation/calibration/noise-s1a-iw-grd-vv-20241207t120017-20241207t120046-056886-06fc62-001-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/07/S1A_IW_GRDH_1SDV_20241207T120017_20241207T120046_056886_06FC62_66A0_COG.SAFE/annotation/s1a-iw-grd-vh-20241207t120017-20241207t120046-056886-06fc62-002-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/07/S1A_IW_GRDH_1SDV_20241207T120017_20241207T120046_056886_06FC62_66A0_COG.SAFE/annotation/s1a-iw-grd-vv-20241207t120017-20241207t120046-056886-06fc62-001-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/07/S1A_IW_GRDH_1SDV_20241207T120017_20241207T120046_056886_06FC62_66A0_COG.SAFE/annotation/calibration/calibration-s1a-iw-grd-vh-20241207t120017-20241207t120046-056886-06fc62-002-cog.xml | s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2024/12/07/S1A_IW_GRDH_1SDV_20241207T120017_20241207T120046_056886_06FC62_66A0_COG.SAFE/annotation/calibration/calibration-s1a-iw-grd-vv-20241207t120017-20241207t120046-056886-06fc62-001-cog.xml,sentinel-1-grd,Copernicus Data Space STAC
